sensorId,timestamp,value
28-0000066c6a65,2019-12-06 19:30:03.513,20.625
28-000002c7c3ee,2019-12-06 19:45:00.873,15.375
28-031701a152ff,2019-12-06 19:45:01.753,2.0
28-000002c7eed3,2019-12-06 19:45:02.633,15.437
28-0000066c6a65,2019-12-06 19:45:03.513,21.25
28-000002c7c3ee,2019-12-06 20:00:00.873,16.062
28-031701a152ff,2019-12-06 20:00:01.753,2.062
28-000002c7eed3,2019-12-06 20:00:02.633,15.937
28-0000066c6a65,2019-12-06 20:00:03.513,21.812
0,2019-12-06 20:13:45.003,0.0
28-000002c7c3ee,2019-12-06 20:15:00.873,16.562
28-031701a152ff,2019-12-06 20:15:01.753,2.125
28-000002c7eed3,2019-12-06 20:15:02.633,16.187
28-0000066c6a65,2019-12-06 20:15:03.513,22.062
28-000002c7c3ee,2019-12-06 20:30:00.873,17.187
28-031701a152ff,2019-12-06 20:30:01.753,2.125
28-000002c7eed3,2019-12-06 20:30:02.633,16.562
28-0000066c6a65,2019-12-06 20:30:03.513,21.437
28-000002c7c3ee,2019-12-06 20:45:00.873,17.75
28-031701a152ff,2019-12-06 20:45:01.753,2.25
28-000002c7eed3,2019-12-06 20:45:02.633,16.812
28-0000066c6a65,2019-12-06 20:45:03.513,21.812
28-000002c7c3ee,2019-12-06 21:00:00.873,18.375
28-031701a152ff,2019-12-06 21:00:01.753,2.312
28-000002c7eed3,2019-12-06 21:00:02.633,17.0
28-0000066c6a65,2019-12-06 21:00:03.513,22.312
28-000002c7c3ee,2019-12-06 21:15:00.913,18.75
28-031701a152ff,2019-12-06 21:15:01.833,2.312
28-000002c7eed3,2019-12-06 21:15:02.713,17.0
28-0000066c6a65,2019-12-06 21:15:03.593,22.687
28-000002c7c3ee,2019-12-06 21:30:00.873,19.062
28-031701a152ff,2019-12-06 21:30:01.753,2.375
28-000002c7eed3,2019-12-06 21:30:02.673,16.875
28-0000066c6a65,2019-12-06 21:30:03.593,22.875
28-000002c7c3ee,2019-12-06 21:45:00.873,19.25
28-031701a152ff,2019-12-06 21:45:01.753,2.437
28-000002c7eed3,2019-12-06 21:45:02.633,16.562
28-0000066c6a65,2019-12-06 21:45:03.513,22.937
28-000002c7c3ee,2019-12-06 22:00:00.873,19.375
28-031701a152ff,2019-12-06 22:00:01.753,2.562
28-000002c7eed3,2019-12-06 22:00:02.633,16.25
28-0000066c6a65,2019-12-06 22:00:03.513,23.0
28-000002c7c3ee,2019-12-06 22:15:00.873,19.375
28-031701a152ff,2019-12-06 22:15:01.753,2.625
28-000002c7eed3,2019-12-06 22:15:02.633,15.875
28-0000066c6a65,2019-12-06 22:15:03.513,23.0
28-000002c7c3ee,2019-12-06 22:30:00.873,19.312
28-031701a152ff,2019-12-06 22:30:01.753,2.812
28-000002c7eed3,2019-12-06 22:30:02.633,15.75
28-0000066c6a65,2019-12-06 22:30:03.513,23.0
28-000002c7c3ee,2019-12-06 22:45:00.873,19.25
28-031701a152ff,2019-12-06 22:45:01.753,3.0
28-000002c7eed3,2019-12-06 22:45:02.633,16.0
28-0000066c6a65,2019-12-06 22:45:03.513,23.187
28-000002c7c3ee,2019-12-06 23:00:00.873,19.25
28-031701a152ff,2019-12-06 23:00:01.753,3.125
28-000002c7eed3,2019-12-06 23:00:02.633,15.625
28-0000066c6a65,2019-12-06 23:00:03.513,23.375
28-000002c7c3ee,2019-12-06 23:15:00.913,19.25
28-031701a152ff,2019-12-06 23:15:01.833,3.187
28-000002c7eed3,2019-12-06 23:15:02.713,15.375
28-0000066c6a65,2019-12-06 23:15:03.593,23.5
28-000002c7c3ee,2019-12-06 23:30:00.873,19.187
28-031701a152ff,2019-12-06 23:30:01.753,3.312
28-000002c7eed3,2019-12-06 23:30:02.673,15.187
28-0000066c6a65,2019-12-06 23:30:03.593,23.5
28-000002c7c3ee,2019-12-06 23:45:00.873,19.125
28-031701a152ff,2019-12-06 23:45:01.753,3.437
28-000002c7eed3,2019-12-06 23:45:02.633,15.062
28-0000066c6a65,2019-12-06 23:45:03.513,23.437
28-000002c7c3ee,2019-12-07 00:00:00.873,19.0
28-031701a152ff,2019-12-07 00:00:01.753,3.562
28-000002c7eed3,2019-12-07 00:00:02.633,15.0
28-0000066c6a65,2019-12-07 00:00:03.513,23.312
28-000002c7c3ee,2019-12-07 00:15:00.873,19.0
28-031701a152ff,2019-12-07 00:15:01.753,3.625
28-000002c7eed3,2019-12-07 00:15:02.633,15.437
28-0000066c6a65,2019-12-07 00:15:03.513,23.437
28-000002c7c3ee,2019-12-07 00:30:00.873,19.0
28-031701a152ff,2019-12-07 00:30:01.753,3.687
28-000002c7eed3,2019-12-07 00:30:02.633,15.187
28-0000066c6a65,2019-12-07 00:30:03.513,23.687
28-000002c7c3ee,2019-12-07 00:45:00.873,19.0
28-031701a152ff,2019-12-07 00:45:01.753,3.875
28-000002c7eed3,2019-12-07 00:45:02.633,15.062
28-0000066c6a65,2019-12-07 00:45:03.513,23.687
28-000002c7c3ee,2019-12-07 01:00:00.873,18.937
28-031701a152ff,2019-12-07 01:00:01.753,4.0
28-000002c7eed3,2019-12-07 01:00:02.713,14.937
28-0000066c6a65,2019-12-07 01:00:03.593,23.687
28-000002c7c3ee,2019-12-07 01:15:00.953,18.937
28-031701a152ff,2019-12-07 01:15:01.913,4.125
28-000002c7eed3,2019-12-07 01:15:02.793,14.812
28-0000066c6a65,2019-12-07 01:15:03.673,23.562
28-000002c7c3ee,2019-12-07 01:30:00.873,18.875
28-031701a152ff,2019-12-07 01:30:01.753,4.187
28-000002c7eed3,2019-12-07 01:30:02.633,14.75
28-0000066c6a65,2019-12-07 01:30:03.513,23.5
28-000002c7c3ee,2019-12-07 01:45:00.873,18.812
28-031701a152ff,2019-12-07 01:45:01.753,4.25
28-000002c7eed3,2019-12-07 01:45:02.633,14.687
28-0000066c6a65,2019-12-07 01:45:03.513,23.375
28-000002c7c3ee,2019-12-07 02:00:00.873,18.75
28-031701a152ff,2019-12-07 02:00:01.753,4.25
28-000002c7eed3,2019-12-07 02:00:02.633,15.125
28-0000066c6a65,2019-12-07 02:00:03.513,23.312
28-000002c7c3ee,2019-12-07 02:15:00.873,18.812
28-031701a152ff,2019-12-07 02:15:01.753,4.25
28-000002c7eed3,2019-12-07 02:15:02.633,15.125
28-0000066c6a65,2019-12-07 02:15:03.513,23.562
28-000002c7c3ee,2019-12-07 02:30:00.873,18.812
28-031701a152ff,2019-12-07 02:30:01.753,4.0
28-000002c7eed3,2019-12-07 02:30:02.633,15.0
28-0000066c6a65,2019-12-07 02:30:03.513,23.687
28-000002c7c3ee,2019-12-07 02:45:00.873,18.812
28-031701a152ff,2019-12-07 02:45:01.753,3.875
28-000002c7eed3,2019-12-07 02:45:02.633,14.875
28-0000066c6a65,2019-12-07 02:45:03.513,23.687
28-000002c7c3ee,2019-12-07 03:00:00.873,18.812
28-031701a152ff,2019-12-07 03:00:01.753,3.875
28-000002c7eed3,2019-12-07 03:00:02.633,14.812
28-0000066c6a65,2019-12-07 03:00:03.513,23.625
28-000002c7c3ee,2019-12-07 03:15:00.873,18.875
28-031701a152ff,2019-12-07 03:15:01.753,3.75
28-000002c7eed3,2019-12-07 03:15:02.633,15.375
28-0000066c6a65,2019-12-07 03:15:03.513,23.625
28-000002c7c3ee,2019-12-07 03:30:00.873,19.0
28-031701a152ff,2019-12-07 03:30:01.753,3.875
28-000002c7eed3,2019-12-07 03:30:02.633,15.312
28-0000066c6a65,2019-12-07 03:30:03.513,23.937
28-000002c7c3ee,2019-12-07 03:45:00.873,19.062
28-031701a152ff,2019-12-07 03:45:01.753,3.812
28-000002c7eed3,2019-12-07 03:45:02.633,15.125
28-0000066c6a65,2019-12-07 03:45:03.513,24.062
28-000002c7c3ee,2019-12-07 04:00:00.873,19.0
28-031701a152ff,2019-12-07 04:00:01.753,3.625
28-000002c7eed3,2019-12-07 04:00:02.633,15.0
28-0000066c6a65,2019-12-07 04:00:03.513,24.0
28-000002c7c3ee,2019-12-07 04:15:00.873,18.937
28-031701a152ff,2019-12-07 04:15:01.753,3.687
28-000002c7eed3,2019-12-07 04:15:02.633,14.875
28-0000066c6a65,2019-12-07 04:15:03.513,23.937
28-000002c7c3ee,2019-12-07 04:30:00.873,18.937
28-031701a152ff,2019-12-07 04:30:01.753,3.562
28-000002c7eed3,2019-12-07 04:30:02.633,14.812
28-0000066c6a65,2019-12-07 04:30:03.513,23.812
28-000002c7c3ee,2019-12-07 04:45:00.873,19.0
28-031701a152ff,2019-12-07 04:45:01.753,3.437
28-000002c7eed3,2019-12-07 04:45:02.633,14.75
28-0000066c6a65,2019-12-07 04:45:03.513,23.687
28-000002c7c3ee,2019-12-07 05:00:00.873,18.937
28-031701a152ff,2019-12-07 05:00:01.753,3.562
28-000002c7eed3,2019-12-07 05:00:02.633,14.875
28-0000066c6a65,2019-12-07 05:00:03.513,23.562
28-000002c7c3ee,2019-12-07 05:15:00.873,18.937
28-031701a152ff,2019-12-07 05:15:01.753,3.687
28-000002c7eed3,2019-12-07 05:15:02.633,15.187
28-0000066c6a65,2019-12-07 05:15:03.513,23.687
28-000002c7c3ee,2019-12-07 05:30:00.873,18.937
28-031701a152ff,2019-12-07 05:30:01.753,3.75
28-000002c7eed3,2019-12-07 05:30:02.633,15.062
28-0000066c6a65,2019-12-07 05:30:03.513,23.875
28-000002c7c3ee,2019-12-07 05:45:00.873,18.875
28-031701a152ff,2019-12-07 05:45:01.753,3.687
28-000002c7eed3,2019-12-07 05:45:02.633,14.875
28-0000066c6a65,2019-12-07 05:45:03.513,23.937
28-000002c7c3ee,2019-12-07 06:00:00.873,18.875
28-031701a152ff,2019-12-07 06:00:01.753,3.812
28-000002c7eed3,2019-12-07 06:00:02.633,14.812
28-0000066c6a65,2019-12-07 06:00:03.513,23.812
28-000002c7c3ee,2019-12-07 06:15:00.878,18.875
28-031701a152ff,2019-12-07 06:15:01.753,3.687
28-000002c7eed3,2019-12-07 06:15:02.633,14.75
28-0000066c6a65,2019-12-07 06:15:03.513,23.75
28-000002c7c3ee,2019-12-07 06:30:00.873,18.875
28-031701a152ff,2019-12-07 06:30:01.753,3.687
28-000002c7eed3,2019-12-07 06:30:02.633,14.687
28-0000066c6a65,2019-12-07 06:30:03.513,23.625
28-000002c7c3ee,2019-12-07 06:45:00.873,18.812
28-031701a152ff,2019-12-07 06:45:01.753,3.687
28-000002c7eed3,2019-12-07 06:45:02.633,14.625
28-0000066c6a65,2019-12-07 06:45:03.513,23.5
28-000002c7c3ee,2019-12-07 07:00:00.873,18.812
28-031701a152ff,2019-12-07 07:00:01.753,3.812
28-000002c7eed3,2019-12-07 07:00:02.633,15.312
28-0000066c6a65,2019-12-07 07:00:03.513,23.5
28-000002c7c3ee,2019-12-07 07:15:00.873,18.937
28-031701a152ff,2019-12-07 07:15:01.753,3.812
28-000002c7eed3,2019-12-07 07:15:02.633,15.062
28-0000066c6a65,2019-12-07 07:15:03.513,23.75
28-000002c7c3ee,2019-12-07 07:30:00.873,18.937
28-031701a152ff,2019-12-07 07:30:01.753,3.75
28-000002c7eed3,2019-12-07 07:30:02.633,14.937
28-0000066c6a65,2019-12-07 07:30:03.513,23.812
28-000002c7c3ee,2019-12-07 07:45:00.873,18.875
28-031701a152ff,2019-12-07 07:45:01.753,3.75
28-000002c7eed3,2019-12-07 07:45:02.633,14.875
28-0000066c6a65,2019-12-07 07:45:03.513,23.812
28-000002c7c3ee,2019-12-07 08:00:00.873,18.875
28-031701a152ff,2019-12-07 08:00:01.753,3.75
28-000002c7eed3,2019-12-07 08:00:02.633,14.812
28-0000066c6a65,2019-12-07 08:00:03.513,23.75
28-000002c7c3ee,2019-12-07 08:15:00.873,18.812
28-031701a152ff,2019-12-07 08:15:01.753,3.625
28-000002c7eed3,2019-12-07 08:15:02.633,14.75
28-0000066c6a65,2019-12-07 08:15:03.513,23.625
28-000002c7c3ee,2019-12-07 08:30:00.873,18.75
28-031701a152ff,2019-12-07 08:30:01.753,3.562
28-000002c7eed3,2019-12-07 08:30:02.633,14.687
28-0000066c6a65,2019-12-07 08:30:03.513,23.625
28-000002c7c3ee,2019-12-07 08:45:00.873,18.812
28-031701a152ff,2019-12-07 08:45:01.753,3.562
28-000002c7eed3,2019-12-07 08:45:02.633,14.812
28-0000066c6a65,2019-12-07 08:45:03.513,23.562
28-000002c7c3ee,2019-12-07 09:00:00.873,18.875
28-031701a152ff,2019-12-07 09:00:01.753,3.437
28-000002c7eed3,2019-12-07 09:00:02.633,15.187
28-0000066c6a65,2019-12-07 09:00:03.513,23.687
28-000002c7c3ee,2019-12-07 09:15:00.873,18.875
28-031701a152ff,2019-12-07 09:15:01.753,3.25
28-000002c7eed3,2019-12-07 09:15:02.633,14.937
28-0000066c6a65,2019-12-07 09:15:03.513,23.812
28-000002c7c3ee,2019-12-07 09:30:00.873,18.875
28-031701a152ff,2019-12-07 09:30:01.753,3.062
28-000002c7eed3,2019-12-07 09:30:02.633,14.875
28-0000066c6a65,2019-12-07 09:30:03.513,23.875
28-000002c7c3ee,2019-12-07 09:45:00.873,18.812
28-031701a152ff,2019-12-07 09:45:01.753,3.125
28-000002c7eed3,2019-12-07 09:45:02.633,14.812
28-0000066c6a65,2019-12-07 09:45:03.513,23.75
28-000002c7c3ee,2019-12-07 10:00:00.873,18.875
28-031701a152ff,2019-12-07 10:00:01.753,3.25
28-000002c7eed3,2019-12-07 10:00:02.633,14.687
28-0000066c6a65,2019-12-07 10:00:03.513,23.687
28-000002c7c3ee,2019-12-07 10:15:00.873,18.937
28-031701a152ff,2019-12-07 10:15:01.753,3.25
28-000002c7eed3,2019-12-07 10:15:02.633,14.687
28-0000066c6a65,2019-12-07 10:15:03.513,23.562
28-000002c7c3ee,2019-12-07 10:30:00.873,19.125
28-031701a152ff,2019-12-07 10:30:01.753,3.437
28-000002c7eed3,2019-12-07 10:30:02.633,15.0
28-0000066c6a65,2019-12-07 10:30:03.514,23.437
28-000002c7c3ee,2019-12-07 10:45:00.953,19.375
28-031701a152ff,2019-12-07 10:45:01.833,3.562
28-000002c7eed3,2019-12-07 10:45:02.713,15.75
28-0000066c6a65,2019-12-07 10:45:03.593,23.625
28-000002c7c3ee,2019-12-07 11:00:00.873,19.812
28-031701a152ff,2019-12-07 11:00:01.753,3.625
28-000002c7eed3,2019-12-07 11:00:02.633,15.937
28-0000066c6a65,2019-12-07 11:00:03.513,23.875
28-000002c7c3ee,2019-12-07 11:15:00.873,20.187
28-031701a152ff,2019-12-07 11:15:01.753,3.75
28-000002c7eed3,2019-12-07 11:15:02.633,16.125
28-0000066c6a65,2019-12-07 11:15:04.393,24.0
28-000002c7c3ee,2019-12-07 11:30:00.873,20.562
28-031701a152ff,2019-12-07 11:30:01.753,4.0
28-000002c7eed3,2019-12-07 11:30:02.633,16.437
28-0000066c6a65,2019-12-07 11:30:03.513,23.937
28-000002c7c3ee,2019-12-07 11:45:00.873,20.937
28-031701a152ff,2019-12-07 11:45:01.753,4.125
28-000002c7eed3,2019-12-07 11:45:02.633,16.75
28-0000066c6a65,2019-12-07 11:45:03.513,24.0
28-000002c7c3ee,2019-12-07 12:00:00.873,21.187
28-031701a152ff,2019-12-07 12:00:01.753,4.312
28-000002c7eed3,2019-12-07 12:00:02.633,17.25
28-0000066c6a65,2019-12-07 12:00:03.513,24.0
28-000002c7c3ee,2019-12-07 12:15:00.873,21.687
28-031701a152ff,2019-12-07 12:15:01.753,4.5
28-000002c7eed3,2019-12-07 12:15:02.633,17.75
28-0000066c6a65,2019-12-07 12:15:03.513,24.187
28-000002c7c3ee,2019-12-07 12:30:00.873,21.937
28-031701a152ff,2019-12-07 12:30:01.753,4.5
28-000002c7eed3,2019-12-07 12:30:02.633,17.75
28-0000066c6a65,2019-12-07 12:30:03.513,24.375
28-000002c7c3ee,2019-12-07 12:45:00.873,22.125
28-031701a152ff,2019-12-07 12:45:01.753,4.437
28-000002c7eed3,2019-12-07 12:45:02.633,17.75
28-0000066c6a65,2019-12-07 12:45:03.513,24.5
28-000002c7c3ee,2019-12-07 13:00:00.873,22.375
28-031701a152ff,2019-12-07 13:00:02.633,4.437
28-000002c7eed3,2019-12-07 13:00:03.513,18.0
28-0000066c6a65,2019-12-07 13:00:04.393,24.625
28-000002c7c3ee,2019-12-07 13:15:00.873,22.5
28-031701a152ff,2019-12-07 13:15:01.833,4.437
28-000002c7eed3,2019-12-07 13:15:02.713,18.0
28-0000066c6a65,2019-12-07 13:15:03.593,24.75
28-000002c7c3ee,2019-12-07 13:30:00.873,22.875
28-031701a152ff,2019-12-07 13:30:01.753,4.562
28-000002c7eed3,2019-12-07 13:30:02.713,18.187
28-0000066c6a65,2019-12-07 13:30:03.673,24.875
28-000002c7c3ee,2019-12-07 13:45:00.873,23.062
28-031701a152ff,2019-12-07 13:45:01.753,4.562
28-000002c7eed3,2019-12-07 13:45:02.633,17.937
28-0000066c6a65,2019-12-07 13:45:03.513,24.937
28-000002c7c3ee,2019-12-07 14:00:00.873,23.187
28-031701a152ff,2019-12-07 14:00:01.753,4.375
28-000002c7eed3,2019-12-07 14:00:02.633,17.625
28-0000066c6a65,2019-12-07 14:00:03.513,25.0
28-000002c7c3ee,2019-12-07 14:15:00.873,23.25
28-031701a152ff,2019-12-07 14:15:01.753,4.375
28-000002c7eed3,2019-12-07 14:15:02.633,17.937
28-0000066c6a65,2019-12-07 14:15:03.513,25.062
28-000002c7c3ee,2019-12-07 14:30:00.873,23.312
28-031701a152ff,2019-12-07 14:30:01.753,4.25
28-000002c7eed3,2019-12-07 14:30:02.633,17.5
28-0000066c6a65,2019-12-07 14:30:03.513,25.562
28-000002c7c3ee,2019-12-07 14:45:00.873,23.312
28-031701a152ff,2019-12-07 14:45:01.753,4.125
28-000002c7eed3,2019-12-07 14:45:02.633,17.125
28-0000066c6a65,2019-12-07 14:45:03.513,26.187
28-000002c7c3ee,2019-12-07 15:00:00.873,23.375
28-031701a152ff,2019-12-07 15:00:01.753,3.937
28-000002c7eed3,2019-12-07 15:00:02.633,16.812
28-0000066c6a65,2019-12-07 15:00:03.513,26.625
28-000002c7c3ee,2019-12-07 15:15:00.873,23.312
28-031701a152ff,2019-12-07 15:15:01.753,3.812
28-000002c7eed3,2019-12-07 15:15:02.633,16.562
28-0000066c6a65,2019-12-07 15:15:03.513,26.937
28-000002c7c3ee,2019-12-07 15:30:00.873,23.312
28-031701a152ff,2019-12-07 15:30:01.753,3.687
28-000002c7eed3,2019-12-07 15:30:02.633,16.625
28-0000066c6a65,2019-12-07 15:30:03.513,27.125
28-000002c7c3ee,2019-12-07 15:45:00.873,23.375
28-031701a152ff,2019-12-07 15:45:01.753,3.562
28-000002c7eed3,2019-12-07 15:45:02.633,16.812
28-0000066c6a65,2019-12-07 15:45:03.513,27.375
28-000002c7c3ee,2019-12-07 16:00:00.873,23.312
28-031701a152ff,2019-12-07 16:00:01.753,3.437
28-000002c7eed3,2019-12-07 16:00:02.633,16.562
28-0000066c6a65,2019-12-07 16:00:03.513,27.625
28-000002c7c3ee,2019-12-07 16:15:00.873,23.375
28-031701a152ff,2019-12-07 16:15:01.753,3.312
28-000002c7eed3,2019-12-07 16:15:02.633,16.375
28-0000066c6a65,2019-12-07 16:15:03.513,27.625
28-000002c7c3ee,2019-12-07 16:30:00.873,23.375
28-031701a152ff,2019-12-07 16:30:01.753,3.125
28-000002c7eed3,2019-12-07 16:30:02.633,16.187
28-0000066c6a65,2019-12-07 16:30:03.513,27.437
28-000002c7c3ee,2019-12-07 16:45:00.873,23.375
28-031701a152ff,2019-12-07 16:45:01.753,3.0
28-000002c7eed3,2019-12-07 16:45:02.633,16.062
28-0000066c6a65,2019-12-07 16:45:03.513,27.125
28-000002c7c3ee,2019-12-07 17:00:00.873,23.25
28-031701a152ff,2019-12-07 17:00:01.753,2.937
28-000002c7eed3,2019-12-07 17:00:02.633,16.0
28-0000066c6a65,2019-12-07 17:00:03.513,26.937
28-000002c7c3ee,2019-12-07 17:15:00.873,23.25
28-031701a152ff,2019-12-07 17:15:01.753,2.812
28-000002c7eed3,2019-12-07 17:15:02.633,16.0
28-0000066c6a65,2019-12-07 17:15:03.513,26.687
28-000002c7c3ee,2019-12-07 17:30:00.873,23.187
28-031701a152ff,2019-12-07 17:30:01.753,2.625
28-000002c7eed3,2019-12-07 17:30:02.633,16.312
28-0000066c6a65,2019-12-07 17:30:03.513,26.437
28-000002c7c3ee,2019-12-07 17:45:00.873,23.187
28-031701a152ff,2019-12-07 17:45:01.753,2.375
28-000002c7eed3,2019-12-07 17:45:02.633,16.375
28-0000066c6a65,2019-12-07 17:45:03.513,26.437
28-000002c7c3ee,2019-12-07 18:00:00.873,23.187
28-031701a152ff,2019-12-07 18:00:01.753,2.187
28-000002c7eed3,2019-12-07 18:00:02.633,16.187
28-0000066c6a65,2019-12-07 18:00:03.513,26.375
28-000002c7c3ee,2019-12-07 18:15:00.873,23.062
28-031701a152ff,2019-12-07 18:15:01.753,2.062
28-000002c7eed3,2019-12-07 18:15:02.633,16.062
28-0000066c6a65,2019-12-07 18:15:03.513,26.25
28-000002c7c3ee,2019-12-07 18:30:00.873,23.0
28-031701a152ff,2019-12-07 18:30:01.753,1.937
28-000002c7eed3,2019-12-07 18:30:02.633,15.937
28-0000066c6a65,2019-12-07 18:30:03.513,26.125
28-000002c7c3ee,2019-12-07 18:45:00.873,22.937
28-031701a152ff,2019-12-07 18:45:01.753,1.812
28-000002c7eed3,2019-12-07 18:45:02.633,15.875
28-0000066c6a65,2019-12-07 18:45:03.513,25.937
28-000002c7c3ee,2019-12-07 19:00:00.873,22.875
28-031701a152ff,2019-12-07 19:00:01.753,1.687
28-000002c7eed3,2019-12-07 19:00:02.633,15.812
28-0000066c6a65,2019-12-07 19:00:03.513,25.75
28-000002c7c3ee,2019-12-07 19:15:00.873,22.75
28-031701a152ff,2019-12-07 19:15:01.753,1.687
28-000002c7eed3,2019-12-07 19:15:02.633,15.75
28-0000066c6a65,2019-12-07 19:15:03.513,25.625
28-000002c7c3ee,2019-12-07 19:30:00.873,22.75
28-031701a152ff,2019-12-07 19:30:01.753,1.687
28-000002c7eed3,2019-12-07 19:30:02.633,15.687
28-0000066c6a65,2019-12-07 19:30:03.513,25.437
28-000002c7c3ee,2019-12-07 19:45:00.953,22.687
28-031701a152ff,2019-12-07 19:45:01.833,1.75
28-000002c7eed3,2019-12-07 19:45:02.713,16.25
28-0000066c6a65,2019-12-07 19:45:03.593,25.5
28-000002c7c3ee,2019-12-07 20:00:00.873,22.687
28-031701a152ff,2019-12-07 20:00:01.753,1.687
28-000002c7eed3,2019-12-07 20:00:02.633,16.0
28-0000066c6a65,2019-12-07 20:00:03.513,25.625
28-000002c7c3ee,2019-12-07 20:15:00.873,22.625
28-031701a152ff,2019-12-07 20:15:01.753,1.687
28-000002c7eed3,2019-12-07 20:15:02.633,15.875
28-0000066c6a65,2019-12-07 20:15:03.513,25.625
28-000002c7c3ee,2019-12-07 20:30:00.873,22.625
28-031701a152ff,2019-12-07 20:30:01.753,1.687
28-000002c7eed3,2019-12-07 20:30:02.633,15.812
28-0000066c6a65,2019-12-07 20:30:03.513,25.562
28-000002c7c3ee,2019-12-07 20:45:00.873,22.625
28-031701a152ff,2019-12-07 20:45:01.753,1.625
28-000002c7eed3,2019-12-07 20:45:02.633,15.75
28-0000066c6a65,2019-12-07 20:45:03.513,25.5
28-000002c7c3ee,2019-12-07 21:00:00.873,22.875
28-031701a152ff,2019-12-07 21:00:01.753,1.625
28-000002c7eed3,2019-12-07 21:00:02.633,15.687
28-0000066c6a65,2019-12-07 21:00:03.513,25.375
28-000002c7c3ee,2019-12-07 21:15:00.873,22.812
28-031701a152ff,2019-12-07 21:15:01.753,1.625
28-000002c7eed3,2019-12-07 21:15:02.633,16.0
28-0000066c6a65,2019-12-07 21:15:03.513,25.312
28-000002c7c3ee,2019-12-07 21:30:00.873,22.812
28-031701a152ff,2019-12-07 21:30:01.753,1.5
28-000002c7eed3,2019-12-07 21:30:02.633,16.187
28-0000066c6a65,2019-12-07 21:30:03.513,25.5
28-000002c7c3ee,2019-12-07 21:45:00.873,22.75
28-031701a152ff,2019-12-07 21:45:01.753,1.437
28-000002c7eed3,2019-12-07 21:45:02.633,15.937
28-0000066c6a65,2019-12-07 21:45:03.513,25.625
28-000002c7c3ee,2019-12-07 22:00:00.873,22.625
28-031701a152ff,2019-12-07 22:00:01.753,1.312
28-000002c7eed3,2019-12-07 22:00:02.633,15.875
28-0000066c6a65,2019-12-07 22:00:03.513,25.625
28-000002c7c3ee,2019-12-07 22:15:00.953,22.562
28-031701a152ff,2019-12-07 22:15:01.913,1.25
28-000002c7eed3,2019-12-07 22:15:02.793,15.937
28-0000066c6a65,2019-12-07 22:15:03.673,25.5
28-000002c7c3ee,2019-12-07 22:30:00.873,22.562
28-031701a152ff,2019-12-07 22:30:01.753,1.312
28-000002c7eed3,2019-12-07 22:30:02.633,15.812
28-0000066c6a65,2019-12-07 22:30:03.513,25.375
28-000002c7c3ee,2019-12-07 22:45:00.873,22.5
28-031701a152ff,2019-12-07 22:45:01.753,1.375
28-000002c7eed3,2019-12-07 22:45:02.633,15.687
28-0000066c6a65,2019-12-07 22:45:03.513,25.25
28-000002c7c3ee,2019-12-07 23:00:00.873,22.5
28-031701a152ff,2019-12-07 23:00:01.753,1.25
28-000002c7eed3,2019-12-07 23:00:02.633,15.625
28-0000066c6a65,2019-12-07 23:00:03.513,25.125
28-000002c7c3ee,2019-12-07 23:15:00.873,22.5
28-031701a152ff,2019-12-07 23:15:01.753,1.187
28-000002c7eed3,2019-12-07 23:15:02.633,15.562
28-0000066c6a65,2019-12-07 23:15:03.513,25.0
28-000002c7c3ee,2019-12-07 23:30:00.873,22.437
28-031701a152ff,2019-12-07 23:30:01.753,1.062
28-000002c7eed3,2019-12-07 23:30:02.633,16.125
28-0000066c6a65,2019-12-07 23:30:03.513,25.0
28-000002c7c3ee,2019-12-07 23:45:00.873,22.375
28-031701a152ff,2019-12-07 23:45:01.753,1.062
28-000002c7eed3,2019-12-07 23:45:02.633,15.875
28-0000066c6a65,2019-12-07 23:45:03.513,25.187
28-000002c7c3ee,2019-12-08 00:00:00.873,22.312
28-031701a152ff,2019-12-08 00:00:01.753,1.0
28-000002c7eed3,2019-12-08 00:00:02.633,15.75
28-0000066c6a65,2019-12-08 00:00:03.513,25.25
28-000002c7c3ee,2019-12-08 00:15:00.873,22.312
28-031701a152ff,2019-12-08 00:15:01.753,0.875
28-000002c7eed3,2019-12-08 00:15:02.633,15.687
28-0000066c6a65,2019-12-08 00:15:03.513,25.187
28-000002c7c3ee,2019-12-08 00:30:00.873,22.25
28-031701a152ff,2019-12-08 00:30:01.753,0.812
28-000002c7eed3,2019-12-08 00:30:02.633,15.625
28-0000066c6a65,2019-12-08 00:30:03.513,25.187
28-000002c7c3ee,2019-12-08 00:45:00.873,21.937
28-031701a152ff,2019-12-08 00:45:01.753,0.625
28-000002c7eed3,2019-12-08 00:45:02.633,15.562
28-0000066c6a65,2019-12-08 00:45:03.513,25.062
28-000002c7c3ee,2019-12-08 01:00:00.873,21.937
28-031701a152ff,2019-12-08 01:00:01.753,0.562
28-000002c7eed3,2019-12-08 01:00:02.633,15.562
28-0000066c6a65,2019-12-08 01:00:03.513,24.937
28-000002c7c3ee,2019-12-08 01:15:00.873,21.937
28-031701a152ff,2019-12-08 01:15:01.753,0.5
28-000002c7eed3,2019-12-08 01:15:02.633,16.125
28-0000066c6a65,2019-12-08 01:15:03.513,24.937
28-000002c7c3ee,2019-12-08 01:30:00.873,22.0
28-031701a152ff,2019-12-08 01:30:01.753,0.437
28-000002c7eed3,2019-12-08 01:30:02.633,15.937
28-0000066c6a65,2019-12-08 01:30:03.513,25.125
